age,loan_amount,employment_years,income,debt,dti,loan_to_income,monthly_obligation
54,7432,3.0,24960.00592074796,14655.118064224507,0.5871440139380122,0.2977563396257916,1221.2598386853756
62,1338,0.0,4622.835377368953,1470.8841032263972,0.3181779109909681,0.2894327595030025,122.57367526886644
24,1554,0.0,4970.73360241891,2523.5880599707657,0.5076892591352534,0.31262991024982234,210.2990049975638
43,15857,3.0,43443.140409067935,19543.56693387969,0.44986542754170555,0.3650058409840498,1628.6305778233075
26,1345,2.0,4187.78705335165,1477.3501619104065,0.35277585586115834,0.3211720134918379,123.11251349253388
27,1101,1.0,4114.588862541881,1161.4451797870013,0.28227490487822204,0.2675844505445514,96.78709831558344
24,3016,1.0,8061.293575175844,2003.6713361639813,0.24855456726376257,0.3741335025048025,166.97261134699843
41,2712,3.0,8437.933004835177,3763.3618895337527,0.4460051872155466,0.3214057279722352,313.6134907944794
47,731,1.0,2337.41508668664,1191.7392915452776,0.5098535122551151,0.3127386334432434,99.31160762877313
35,3780,2.0,12788.473838807131,5851.515848204379,0.4575617014164522,0.29557866307154185,487.6263206836982
30,1602,2.0,6236.811596657656,2570.320117083789,0.4121208532996633,0.2568620159792098,214.19334309031572
33,3966,2.0,12407.477618207204,2689.6990699552152,0.21678048937265448,0.3196459523876264,224.1415891629346
36,4165,2.0,13033.413447863719,7655.768552774239,0.5873955110377536,0.3195632530695692,637.9807127311866
47,8335,3.0,30422.76387065967,15804.190075272709,0.5194856766618299,0.27397247782731676,1317.015839606059
38,6681,4.0,21844.3574174464,6927.475175249473,0.3171288146803859,0.30584557248931,577.289597937456
44,2375,2.0,7044.581939309944,4170.30890116638,0.5919881317435404,0.33713853007331823,347.52574176386497
23,1216,2.0,3976.221935489807,1752.5302988097287,0.44075263585452884,0.30581793967448856,146.04419156747738
29,11816,4.0,33728.48873707696,14603.392174440005,0.4329690632828986,0.35032699188241245,1216.9493478700003
42,5084,2.0,14753.001919196855,7365.130404568803,0.4992292717718128,0.3446078315345851,613.7608670474002
25,2327,1.0,7751.6024095530265,4067.327140055349,0.524707915236055,0.3001959952347685,338.94392833794575
48,1082,1.0,3489.7031151518945,1614.3067994445078,0.46259144293260107,0.3100550288367165,134.52556662037566
21,886,1.0,3443.404624461782,865.115119056859,0.25123829854648,0.2573034820554919,72.09292658807159
23,601,0.0,1893.0649778254622,634.7579430589122,0.33530700239779937,0.3174745753790028,52.896495254909354
63,2957,2.0,10174.399669029568,5811.95748699196,0.5712334561304199,0.29063139803726995,484.3297905826633
46,2611,2.0,9163.789407677192,2656.089947380887,0.2898462447375408,0.28492579694297315,221.34082894840728
29,5179,3.0,13901.088254227976,4849.628308317051,0.3488668095350053,0.37256075965310287,404.1356923597543
28,2993,2.0,10629.289805928021,3962.926124087963,0.3728307531776784,0.2815804305505703,330.24384367399693
23,1943,2.0,5642.56517817057,2120.2615532198397,0.37576199587778086,0.34434693063305627,176.68846276831997
50,1559,2.0,6155.078166579841,2740.092049973815,0.44517583299781016,0.2532867914602425,228.3410041644846
47,3422,2.0,9803.631805828205,5658.953672454479,0.577230335097883,0.3490543165814979,471.5794727045399
35,3976,2.0,12800.727354584864,3792.5621830783957,0.29627708473300196,0.3106073498687485,316.04684858986633
68,6761,2.0,18798.73214117295,4673.375159380517,0.24860055052036723,0.3596519142475609,389.44792994837644
28,1249,2.0,4990.794587407452,1392.37277826776,0.27898819594397495,0.2502607506931703,116.03106485564666
59,1364,1.0,4550.658658789086,2524.5687224910002,0.5547699600837077,0.29973682982475236,210.38072687425003
57,709,1.0,2453.503969706548,1124.5005509528935,0.45832432506208237,0.288974466214049,93.70837924607446
33,2235,2.0,6159.887902617515,1936.43908944771,0.31436271569566404,0.3628312779929459,161.3699241206425
43,4042,2.0,14820.453628471301,7801.172234605259,0.526378775587447,0.272731193074616,650.097686217105
35,1471,1.0,4334.361503258143,2360.267881571342,0.5445479985453744,0.33938101353434597,196.68899013094517
32,1442,2.0,5571.992380498013,3001.1070541654194,0.5386057354761111,0.2587943237408227,250.09225451378495
45,10875,3.0,31974.524786989106,18147.80064830979,0.5675706134558218,0.3401145153039208,1512.3167206924825
33,1474,2.0,4305.431600344326,1295.488903731858,0.30089640806934465,0.34235824345278576,107.9574086443215
40,894,1.0,2427.567204074929,1218.6794503853637,0.5020167714985113,0.3682699282225127,101.55662086544697
28,3343,1.0,11018.826396670303,4233.607187043486,0.38421579890965596,0.3033898420443575,352.8005989202905
29,3959,1.0,13538.941395448932,7267.695904142325,0.5367994211560245,0.2924157719842708,605.6413253451938
26,3577,1.0,9852.05307098029,4841.26213944029,0.49139627086464527,0.3630715318146459,403.4385116200242
27,5804,2.0,21478.883049730455,10966.666168997861,0.5105789785998898,0.27021889297324686,913.8888474164884
28,2169,2.0,7094.9113100912955,3281.146279383748,0.4624647350724286,0.3057120667477505,273.4288566153123
35,2439,2.0,8209.31715585329,2224.4910476304995,0.27097150778788276,0.29710144628301743,185.3742539692083
32,4526,2.0,14729.189590189895,6156.959846114001,0.4180107675587753,0.3072809927719621,513.0799871761668
25,2210,1.0,7074.248486045961,4201.169062843801,0.5938678958098033,0.3124006746948812,350.09742190365006
20,2221,1.0,7579.948234447403,4358.130854744241,0.5749552265988476,0.29300991659897746,363.17757122868676
27,2389,2.0,6865.15859670463,1491.5895367244098,0.21726949431880468,0.34798904735380076,124.29912806036748
42,3331,1.0,9690.670136906332,2577.000432544857,0.26592592629177486,0.3437326782297632,214.75003604540476
37,7409,3.0,28270.6262214522,7143.74721106815,0.2526915093818248,0.2620741380810989,595.3122675890125
24,652,1.0,2561.156375081505,1255.9705048722756,0.49039196399411816,0.25457250730317127,104.6642087393563
40,7678,3.0,24296.35857386126,12806.95395903135,0.527114131942778,0.31601443387735556,1067.2461632526126
46,1343,0.0,4066.1467947090573,1160.4967820450474,0.2854045465242688,0.3302881248034467,96.70806517042062
26,1382,2.0,4872.009825008427,1960.209681028998,0.4023410771807316,0.283661168519423,163.3508067524165
24,874,1.0,2806.9782207196486,1505.329680032129,0.5362812112044799,0.31136686189746254,125.44414000267743
29,3590,1.0,9694.849355760853,4780.7301048232275,0.49312061790650025,0.3702997198060389,398.3941754019356
40,1322,1.0,3800.5783116241387,1584.4416475040277,0.4168948821967393,0.34784179974838003,132.03680395866897
36,1940,2.0,7025.314831951935,3064.0143207058213,0.4361390761835091,0.2761442079686818,255.33452672548512
28,3595,3.0,12745.108761555992,5140.665936524028,0.403344218766512,0.28206899346703596,428.38882804366904
27,1422,1.0,3843.3740017866053,1226.11079318557,0.3190193805275282,0.3699874119299809,102.17589943213083
36,6742,2.0,19974.048421002593,8509.120341919466,0.42600879714360645,0.33753798218045905,709.0933618266222
38,7814,2.0,23244.824614052253,11054.172132951559,0.4755541208200363,0.33616084998448137,921.1810110792966
48,9277,2.0,33049.531976487204,18155.071848713764,0.549329166344323,0.28069989029194237,1512.9226540594802
36,2181,2.0,5873.318243789691,2669.520295834723,0.45451654159169924,0.3713403410935783,222.4600246528936
65,1098,2.0,3080.4149640254163,1553.9110616649907,0.5044486148172631,0.35644548309983487,129.49258847208256
43,4057,2.0,15145.679411145371,3998.8933485650155,0.2640286539818292,0.2678651706449394,333.241112380418
53,795,1.0,2309.2573417775934,888.1934629380081,0.384622989767916,0.3442665248334922,74.01612191150068
34,2825,2.0,9992.010339575394,2035.6987246340002,0.20373264793083734,0.2827258883841434,169.64156038616667
23,15672,4.0,46769.067392752404,13968.58965422225,0.2986715458086492,0.33509327582676196,1164.0491378518543
34,6614,3.0,18514.27382894708,9082.819213728902,0.49058468604520195,0.35723788365164,756.9016011440752
40,7824,2.0,23400.772296506308,13963.80199247544,0.5967239805397453,0.33434793949805275,1163.65016603962
43,2442,2.0,8863.701130122026,2124.3742393822295,0.23967123983488636,0.2755056791909658,177.0311866151858
46,1829,1.0,6964.091786888529,2511.235664406516,0.36059772634451526,0.2626329542990091,209.26963870054303
38,2171,1.0,8192.54310129992,4260.354978326642,0.5200283874796638,0.26499708004655176,355.02958152722016
34,5800,3.0,18538.219295716055,5220.62679469966,0.2816142538515595,0.312867158785866,435.05223289163837
29,1169,2.0,4158.655366201448,1755.093874485734,0.4220339797209145,0.28110047528842835,146.25782287381116
31,8947,3.0,26303.99265478047,12973.879325434082,0.49322851841186993,0.3401384769765733,1081.1566104528401
28,2606,2.0,7967.923980080269,3556.8348922195028,0.4463941801040716,0.3270613533104701,296.40290768495856
35,1592,1.0,6147.955497447497,1691.978179823481,0.27520989384616645,0.25894787310366274,140.99818165195674
33,2186,1.0,5867.229606392625,2007.4950664977428,0.3421538274742958,0.3725778854160146,167.29125554147856
42,4153,2.0,11548.155904851475,5930.171070641941,0.5135167137941589,0.35962451790725225,494.18092255349507
43,2625,1.0,7727.601893011096,3258.657122507624,0.42169060565280664,0.33969141220565086,271.5547602089687
44,3485,2.0,9416.619640667017,1903.0220407739196,0.2020918454171651,0.3700903437736329,158.5851700644933
42,10477,3.0,30473.198737914412,15370.568814803939,0.5043963040112376,0.3438103131249111,1280.880734566995
40,1386,1.0,4773.460804671991,1022.1151084412352,0.21412454197609565,0.2903553745834599,85.1762590367696
36,1278,2.0,4126.107434209616,2056.0125687893615,0.49829351309249287,0.3097350275962481,171.3343807324468
20,1107,1.0,4269.583445549615,1199.7197482007673,0.280992224066095,0.25927587881058456,99.97664568339728
24,3763,2.0,14136.05349709567,8244.561887065607,0.583229392047752,0.26619876620961636,687.046823922134
27,3711,3.0,11587.31225620109,4022.8402020876106,0.3471763005208338,0.3202640886814812,335.2366835073009
46,3594,1.0,10827.157093002754,3581.327406105226,0.33077264653523164,0.3319430917209733,298.44395050876886
33,3195,1.0,10137.489658792556,2631.2383599836885,0.2595552201329779,0.3151667826589474,219.26986333197405
34,4454,3.0,15382.898231947938,4957.011064845693,0.32224168619608595,0.28954231724355556,413.08425540380773
25,4736,2.0,14322.065870582857,7886.593156676623,0.5506603047312801,0.3306785517393561,657.2160963897186
25,2991,2.0,10465.105844502348,6263.718888812982,0.5985337350508989,0.28580695163931547,521.9765740677485
28,2142,1.0,6881.279678658182,2390.032290824801,0.34732381220273933,0.3112793114111124,199.1693575687334
31,3161,2.0,10756.028184897481,4081.3130732161767,0.379444252381817,0.29388171411063746,340.1094227680147
32,18424,4.0,59844.26023038544,29253.57249831835,0.4888283752810948,0.30786578243380747,2437.797708193196
32,2848,1.0,8712.851310900509,4831.08708919595,0.5544783121860297,0.32687347670410866,402.59059076632917
68,14896,0.0,58560.21394734438,25603.564025564265,0.4372177336747136,0.254370655363282,2133.630335463689
33,2359,2.0,8692.461424563835,3099.821096167249,0.35661027927113176,0.27138458082008327,258.3184246806041
39,3345,2.0,9544.90476391838,3484.355422548796,0.3650487363394495,0.35044875593151636,290.3629518790663
28,1817,2.0,6949.341749608677,3323.5036408160013,0.47824725859872275,0.2614636127374678,276.95863673466675
37,12749,4.0,42283.01379531074,8511.033912812813,0.20128730544171147,0.3015158773146366,709.2528260677344
22,1366,1.0,5271.944455916439,2360.9651202098266,0.44783573498393625,0.25910743396907504,196.7470933508189
30,2002,1.0,7473.7469632087,2557.495315532946,0.342197204176543,0.26787099026168826,213.12460962774549
55,6872,2.0,22221.422936950097,11503.562504872083,0.5176789325108337,0.3092511230940635,958.6302087393402
46,697,1.0,1879.548143865496,445.8217825636724,0.23719625592925286,0.37083381038941804,37.15181521363937
21,1049,2.0,3173.1233999930782,1381.2000308717807,0.4352809067793561,0.33058909716599366,115.10000257264839
39,10297,4.0,34894.94334448393,13692.397366020383,0.39238915595444945,0.2950857348684509,1141.0331138350318
58,1867,2.0,6555.605115220557,2995.454024348529,0.45693021036209097,0.284794457137949,249.62116869571074
43,1344,1.0,4046.1347322962984,914.1894989199789,0.22594143779318734,0.3321688695317472,76.18245824333157
24,1747,2.0,4983.273415206966,2152.741798698055,0.4319935149712525,0.35057277705631235,179.3951498915046
22,1670,1.0,6312.444660606439,2680.2250878324485,0.42459383518380944,0.2645567747186495,223.35209065270405
30,1224,1.0,4870.544358908197,2066.3968158310868,0.42426403776646837,0.25130661170579655,172.19973465259056
42,522,1.0,1757.8803668826693,775.9197216828306,0.4413950666385819,0.29694853519849407,64.65997680690255
23,1498,1.0,4337.567426934345,2041.2036013382835,0.47058717489054486,0.345354861966662,170.10030011152364
30,1919,2.0,5814.077012787559,3034.9226179938373,0.5219955998723078,0.33006098745842644,252.9102181661531
28,745,1.0,2004.9347387038172,617.3761217436183,0.30792828805128575,0.3715831670818571,51.44801014530153
30,2063,0.0,8016.264583912413,4248.778663504185,0.5300197640720248,0.2573517850371567,354.0648886253487
42,6288,5.0,17755.225078950945,7089.701729971744,0.39930227290538145,0.35414926997768714,590.8084774976453
46,6842,2.0,23504.700967291363,5425.432916700882,0.2308233116537325,0.29109070604732135,452.11940972507347
45,3527,1.0,10694.123684485035,2389.2850885676653,0.22342037169759169,0.3298072945534517,199.1070907139721
31,1546,1.0,5265.012255852556,1756.9099888946364,0.33369532747842434,0.29363654344422,146.4091657412197
31,929,2.0,3284.2260543718426,1687.9568517652413,0.5139587908445871,0.2828672523206339,140.66307098043677
42,1455,0.0,5489.699099191971,2651.9219758234094,0.48307237389636637,0.2650418490540149,220.9934979852841
46,1845,1.0,5427.796328531084,2797.7358296556404,0.5154459858689626,0.3399169549346943,233.14465247130337
30,8358,4.0,22410.537514570107,9119.018540718407,0.40690762257664365,0.3729495552958551,759.918211726534
30,3349,2.0,9541.906633467248,3588.5164221483024,0.37607959918219624,0.35097807268976305,299.0430351790252
38,2859,1.0,11054.871062724977,2863.001680789387,0.25898101068251356,0.25861902719426827,238.5834733991156
43,1533,2.0,5874.231318537782,1945.998324415145,0.33127710144372463,0.2609703154116845,162.16652703459542
31,3621,2.0,12540.310457278249,4685.15712997226,0.37360774646955014,0.2887488322028275,390.42976083102167
40,3590,2.0,12447.807371942421,2930.7139070777666,0.2354401718718469,0.28840420587580134,244.2261589231472
24,2145,3.0,7622.0048892022905,2197.003130712985,0.2882447810844845,0.2814220183771744,183.08359422608206
28,4113,2.0,11929.736091970999,5240.615171083059,0.43929011762549547,0.3447687332134823,436.71793092358826
26,10974,3.0,42643.67559277401,21077.286794229145,0.4942652456956759,0.25734179447372846,1756.440566185762
29,1893,1.0,6104.976804827593,3658.9507210500415,0.5993390045571798,0.31007488816388046,304.91256008750344
57,1231,2.0,3911.5247043668423,2242.263279883116,0.573245332537423,0.3147110380322299,186.855273323593
49,3656,2.0,12278.88417401874,5611.7702985428905,0.45702607981407656,0.297746924572824,467.6475248785742
37,1154,1.0,3149.598300877885,1160.6245213368272,0.36849922131762874,0.3663959304519394,96.71871011140227
45,4006,2.0,11570.841566982474,5258.61131161225,0.45447094588329306,0.34621509393328537,438.2176093010208
30,3069,2.0,11204.033558416708,5761.793549361463,0.5142606472320927,0.27391920811362636,480.1494624467886
30,1740,0.0,4832.092909586293,1195.1431695605986,0.24733447636935496,0.3600924138995855,99.59526413004988
47,2353,2.0,8166.955884765882,2972.461237392941,0.3639619558785153,0.28811224563966803,247.7051031160784
29,3556,1.0,10645.948578702371,5705.386495401875,0.5359209142542469,0.3340237813203339,475.44887461682293
35,2397,2.0,7636.188782478157,2699.646109254267,0.3535331807732176,0.3139000446793703,224.97050910452222
22,454,0.0,1385.4226086585306,593.9984312609251,0.4287489084908746,0.3276978426384976,49.49986927174376
26,1715,2.0,5386.638278316517,2343.768030880084,0.4351077443448793,0.3183803907724036,195.31400257334033
23,2520,2.0,9135.994241419065,2501.3484428068105,0.2737905012534557,0.27583204776720355,208.4457035672342
54,3568,1.0,10928.173708457985,3769.063473586079,0.3448941766609154,0.3264955421818108,314.08862279883994
29,7166,4.0,24521.14086982342,8185.267547479522,0.33380451549677287,0.29223762621986044,682.1056289566269
40,3939,1.0,13004.216712349673,2737.110412430427,0.21047868341282594,0.30290175003460706,228.09253436920224
22,1514,1.0,5377.064192478733,1127.4451054449892,0.2096767055565421,0.28156628706752934,93.95375878708244
43,7393,2.0,28949.30968377058,15420.684048932691,0.5326788174703094,0.2553774193843602,1285.0570040777243
29,1193,2.0,4346.611349295772,1344.0953425748407,0.309228323989125,0.27446668315382905,112.00794521457006
36,7297,5.0,21549.893256769006,8775.795495771823,0.40723150649552614,0.3386095658598193,731.3162913143186
33,2831,2.0,7667.0392738113305,2449.544136681042,0.3194902294355092,0.3692429240150081,204.1286780567535
57,1258,2.0,3794.570890305574,2186.703810312832,0.5762716980461362,0.33152628752145785,182.22531752606935
64,753,0.0,2605.4582424230557,791.3263995327766,0.3037187035463095,0.28900866179291207,65.94386662773138
42,2427,2.0,6638.413932435034,2468.578695227718,0.37186272509557405,0.36559937730634295,205.71489126897652
47,2538,2.0,8447.703380528983,4638.567191029267,0.5490921001938407,0.3004366850580725,386.54726591910554
25,1264,1.0,4376.545814707932,2349.2134941435106,0.5367734267167235,0.28881223995237737,195.76779117862588
49,8386,2.0,26099.95902452138,7162.887556981545,0.27444056713851095,0.3213031864196109,596.9072964151287
33,4844,4.0,17896.398286593016,9325.049398987921,0.5210573239182841,0.2706689872692907,777.0874499156602
28,2923,2.0,8210.115591880021,3146.730039496699,0.38327475469515704,0.3560242200354535,262.2275032913916
26,8229,3.0,22768.411741205295,8952.25600337101,0.3931875488341421,0.36142178442370265,746.0213336142509
30,2028,2.0,7377.022396774543,1869.2783777682148,0.2533919889663775,0.27490766476277784,155.77319814735122
25,1433,1.0,4768.05207483131,1107.335300927943,0.23224060550284986,0.3005420195732024,92.27794174399526
33,6289,4.0,22543.15022817871,11072.648107278097,0.49117572278950605,0.27897609412808744,922.720675606508
64,1409,1.0,4574.228960123572,1823.2165842966872,0.39858446094211986,0.30803005540018624,151.93471535805728
29,6579,2.0,19705.438635573446,7384.421612430915,0.3747402810460718,0.3338672191809622,615.3684677025763
48,1743,2.0,6551.593786274841,3222.0953884051314,0.4918032914609587,0.26604213522081765,268.50794903376095
37,3565,1.0,13306.556811365883,6735.847714376614,0.5062051595964439,0.26791303344189926,561.3206428647178
34,1569,1.0,5637.305017027461,1485.7865277451272,0.2635632670677414,0.27832448222348105,123.8155439787606
23,1936,2.0,5865.163980902945,2604.66102296354,0.44409005979105654,0.33008454773023277,217.05508524696165
30,3959,3.0,13672.964280179624,3474.86946889964,0.2541416329110742,0.2895495021323928,289.5724557416367
50,2390,1.0,7523.636818248886,3765.9566682749983,0.5005500344116183,0.31766551971288115,313.8297223562499
31,1736,1.0,4841.315305726716,2240.473882430219,0.46278206250685583,0.35858023912355236,186.70615686918492
40,3857,2.0,15002.771280743827,8741.302401720983,0.5826458484333832,0.25708583619817554,728.4418668100819
38,804,1.0,2290.6695723451267,521.317926403798,0.22758320654256847,0.350989077476105,43.44316053364983
23,1845,4.0,7257.583890399174,1617.1485481192592,0.22282188846050174,0.25421683412308765,134.76237900993826
27,4576,4.0,14923.896556074142,4669.311596087823,0.3128748298772801,0.3066223343753701,389.1092996739853
